Date	Driver Name	Event	Act Time	Tot Plan	Unit .	Stop Type	Packages	Miles	Count
2/22/2012	rich	DEL	0.1083333	0.058740001	2701	S	7	0	423
2/22/2012	rich	KEY-ON	0	0			0	0	424
2/22/2012	rich	KEY-OFF	0.008055556	0.01031397			0	0	425
2/22/2012	rich	DEL	0.0925	0.08066	2701	S	5	0	426
2/22/2012	rich	KEY-ON	0	0			0	0	427
2/22/2012	rich	KEY-OFF	0.0125	0.020627931			0	0	428
2/22/2012	rich	DEL	0.08527778	0.091880001	2701	S	9	0	429
2/22/2012	rich	KEY-ON	0	0			0	0	430
2/22/2012	rich	KEY-OFF	0.02166667	0.027861901			0	0	431
2/22/2012	rich	DEL	0.03194445	0.05604	2701	S	2	0	432
2/22/2012	rich	KEY-ON	0	0			0	0	433
2/22/2012	rich	KEY-OFF	0.03361111	0.06095174			0	0	434
2/22/2012	rich	DEL	0.03222222	0.02802	2701	S	1	0	435
2/22/2012	rich	KEY-ON	0	0			0	0	436
2/22/2012	rich	KEY-OFF	0.004444445	0.00308			0	0	437
2/22/2012	rich	DEL	0.03277778	0.02802	2701	S	1	0	438
2/22/2012	rich	KEY-ON	0	0			0	0	439
2/22/2012	rich	KEY-OFF	0.035	0.017547941			0	0	440
2/22/2012	rich	DEL	0.02833333	0.02802	2701	S	1	0	441
2/22/2012	rich	KEY-ON	0	0			0	0	442
2/22/2012	rich	KEY-OFF	0.02916667	0.0247819			0	0	443
2/22/2012	rich	DEL	0.07305556	0.156020001	2701	S	26	0	444
2/22/2012	rich	KEY-ON	0	0			0	0	445
2/22/2012	rich	KEY-OFF	0.007222222	0.007233968			0	0	446
2/22/2012	rich	KEY-ON	0.1994444	0			0	0	447
2/22/2012	rich	KEY-OFF	0.01333333	0.01339397			0	0	448
2/22/2012	rich	DEL	0.02972222	0.06116	2701	S	3	0	449
2/22/2012	rich	KEY-ON	0	0			0	0	450
2/22/2012	rich	KEY-OFF	0.004722222	0.00308			0	0	451
2/22/2012	rich	DEL	0.03805556	0.02802	2701	S	1	0	452
2/22/2012	rich	KEY-ON	0	0			0	0	453
2/22/2012	rich	KEY-OFF	0.003055556	0.01031397			0	0	454
2/22/2012	rich	DEL	0.1358333	0.094599999	2701	S	5	0	455
2/22/2012	rich	KEY-ON	0	0			0	0	456
2/22/2012	rich	KEY-OFF	0.01527778	0.00308			0	0	457
2/22/2012	rich	DEL	0.07	0.066429999	2701	S	4	0	458
2/22/2012	rich	KEY-ON	0	0			0	0	459
2/22/2012	rich	KEY-OFF	0.009722223	0.01031397			0	0	460
2/22/2012	rich	DEL	0.04722222	0.02802	2701	S	1	0	461
2/22/2012	rich	KEY-ON	0	0			0	0	462
2/22/2012	rich	KEY-OFF	0.002777778	0.01339397			0	0	463
2/22/2012	rich	DEL	0.035	0.06116	2701	S	3	0	464
2/22/2012	rich	KEY-ON	0	0			0	0	465
2/22/2012	rich	KEY-OFF	0.008611111	0.007233968			0	0	466
2/22/2012	rich	KEY-ON	0.01638889	0			0	0	467
2/22/2012	rich	KEY-OFF	0.003611111	0.00308			0	0	468
2/22/2012	rich	DEL	0.3080555	0.09347	2701	S	3	0	469
2/22/2012	rich	KEY-ON	0	0			0	0	470
2/22/2012	rich	KEY-OFF	0.002777778	0.00308			0	0	471
2/22/2012	rich	DEL	0.04166667	0.02802	2701	S	1	0	472
2/22/2012	rich	KEY-ON	0	0			0	0	473
2/22/2012	rich	KEY-OFF	0.02	0.032015871			0	0	474
2/22/2012	rich	DEL	0.1147222	0.107390001	2701	S	12	0	475
2/22/2012	rich	KEY-ON	0	0			0	0	476
2/22/2012	rich	KEY-OFF	0.009722223	0.019553971			0	0	477
2/22/2012	rich	DEL	0.1072222	0.1172	2701	S	5	0	478
2/22/2012	rich	KEY-ON	0	0			0	0	479
2/22/2012	rich	KEY-OFF	0.01694444	0.01031397			0	0	480
2/22/2012	rich	DEL	0.01666667	0.03314	2701	S	2	0	481
2/22/2012	rich	KEY-ON	0	0			0	0	482
2/22/2012	rich	KEY-OFF	0.02527778	0.039249841			0	0	483
2/22/2012	rich	DEL	0.02361111	0.02802	2701	S	1	0	484
2/22/2012	rich	KEY-ON	0	0			0	0	485
2/22/2012	rich	KEY-OFF	0.005555556	0			0	0	486
2/22/2012	rich	KEY-ON	0.1013889	0			0	0	487
2/22/2012	rich	KEY-OFF	0.1025	0.1149555			0	1	488
2/22/2012	rich	DEL	0.01333334	0.07044	2703	D	3	0	489
2/22/2012	rich	KEY-ON	0	0			0	0	490
2/22/2012	rich	KEY-OFF	0.01722222	0.033495869			0	0	491
2/22/2012	rich	DEL	0.01361111	0.02348	2703	D	1	0	492
2/22/2012	rich	KEY-ON	0	0			0	0	493
2/22/2012	rich	KEY-OFF	0.02305556	0.033495869			0	0	494
2/22/2012	rich	DEL	0.01555556	0.02348	2703	D	1	0	495
2/22/2012	rich	KEY-ON	0	0			0	0	496
2/22/2012	rich	KEY-OFF	0.006666667	0.007233968			0	0	497
2/22/2012	rich	KEY-ON	0.04388889	0			0	0	498
2/22/2012	rich	KEY-OFF	0.005	0.00786			0	0	499
2/22/2012	rich	DEL	0.000555556	0.02348	2703	D	1	0	500
2/22/2012	rich	DEL	0.01444444	0.052340001	2703	S	1	0	501
2/22/2012	rich	KEY-ON	0	0			0	0	502
2/22/2012	rich	KEY-OFF	0.04916667	0.076899678			0	1	503
2/22/2012	rich	DEL	0.1169444	0.02348	2703	D	1	0	504
2/22/2012	rich	KEY-ON	0	0			0	0	505
2/22/2012	rich	KEY-OFF	0.02222222	0.0217019			0	0	506
2/22/2012	rich	KEY-ON	0.01027778	0			0	0	507
2/22/2012	rich	KEY-OFF	0.02722222	0.043403801			0	0	508
2/22/2012	rich	KEY-ON	0.01277778	0			0	0	509
2/22/2012	rich	KEY-OFF	0.006666667	0			0	0	510
2/22/2012	rich	KEY-ON	0.01777778	0			0	0	511
2/22/2012	rich	KEY-OFF	0.075	0.081657767			0	0	512
2/22/2012	rich	DEL	0.000277778	0.021639999	2702	D	1	0	513
2/22/2012	rich	DEL	0.03055556	0.153239995	2703	D	12	0	514
2/22/2012	rich	DEL	0.06055555	0.02929	2703	S	1	0	515
2/22/2012	rich	KEY-ON	0	0			0	0	516
2/22/2012	rich	KEY-OFF	0.01972222	0.02893587			0	0	517
2/22/2012	rich	KEY-ON	0.01333333	0			0	0	518
2/22/2012	rich	KEY-OFF	0.06166667	0.111589499			0	1	519
2/22/2012	rich	DEL	1.019167	0.02802	2701	S	1	0	520
2/22/2012	rich	KEY-ON	0	0			0	0	521
2/22/2012	rich	KEY-OFF	0.04416667	0.032015871			0	0	522
2/22/2012	rich	DEL	0.03527778	0.03314	2701	S	2	0	523
2/22/2012	rich	KEY-ON	0	0			0	0	524
2/22/2012	rich	KEY-OFF	0.003611111	0.007233968			0	0	525
2/22/2012	rich	KEY-ON	0.05388889	0			0	0	526
2/22/2012	rich	KEY-OFF	0.003333333	0			0	0	527
2/22/2012	rich	KEY-ON	0.01083333	0			0	0	528
2/22/2012	rich	KEY-OFF	0.01694444	0.01446794			0	0	529
2/22/2012	rich	KEY-ON	0.02833333	0			0	0	530
2/22/2012	rich	KEY-OFF	0.03472222	0.036169838			0	0	531
2/22/2012	rich	KEY-ON	0.1075	0			0	0	532
2/22/2012	rich	KEY-OFF	0.02083333	0.007233968			0	0	533
2/22/2012	rich	KEY-ON	0.01305556	0			0	0	534
2/22/2012	rich	KEY-OFF	0.01861111	0.0250019			0	0	535
2/22/2012	rich	DEL	0.0125	0.02929	2703	S	1	0	536
2/22/2012	rich	KEY-ON	0	0			0	0	537
2/22/2012	rich	KEY-OFF	0.003611111	0.0033			0	0	538
2/22/2012	rich	DEL	0.0225	0.02929	2703	S	1	0	539
2/22/2012	rich	KEY-ON	0	0			0	0	540
2/22/2012	rich	KEY-OFF	0.01277778	0.01383397			0	0	541
2/22/2012	rich	DEL	0.02888889	0.0637	2703	S	3	0	542
2/22/2012	rich	KEY-ON	0	0			0	0	543
2/22/2012	rich	KEY-OFF	0.01638889	0.01446794			0	0	544
2/22/2012	rich	KEY-ON	0.01388889	0			0	0	545
2/22/2012	rich	KEY-OFF	0.004722222	0.01383397			0	0	546
2/22/2012	rich	DEL	0.02111111	0.06882	2703	S	4	0	547
2/22/2012	rich	KEY-ON	0	0			0	0	548
2/22/2012	rich	KEY-OFF	0.001111111	0			0	0	549
2/22/2012	rich	KEY-ON	0.02166667	0			0	0	550
2/22/2012	rich	KEY-OFF	0.001111111	0.04874			0	0	551
2/22/2012	rich	PU	0.0075	0.1203	2703	S	1	0	552
2/22/2012	rich	PU	0.01666667	0.022980001	2701	S	0	0	553
2/22/2012	rich	DEL	0	0.060010001	2703	S	7	0	554
2/22/2012	rich	PU	0	0.070770003	2703	S	0	0	555
2/22/2012	rich	PU	0	0.027680001	2701	S	2	0	556
2/22/2012	rich	PU	0	0.023889999	2801	S	1	0	557
2/22/2012	rich	PU	0	0.025330001	2701	S	1	0	558
2/22/2012	rich	PU	0	0.02359	2703	S	0	0	559
2/22/2012	rich	PU	0.03166667	0.03473	2701	S	5	0	560
2/22/2012	rich	KEY-ON	0	0			0	0	561
2/22/2012	rich	KEY-OFF	0.009722223	0.007233968			0	0	562
2/22/2012	rich	KEY-ON	0.02944444	0			0	0	563
2/22/2012	rich	KEY-OFF	0.0525	0.050003801			0	0	564
2/22/2012	rich	DEL	0.04583334	0.0637	2703	S	3	0	565
2/22/2012	rich	KEY-ON	0	0			0	0	566
2/22/2012	rich	KEY-OFF	0.009166667	0.01053397			0	0	567
2/22/2012	rich	DEL	0.03138889	0.02929	2703	S	1	0	568
2/22/2012	rich	KEY-ON	0	0			0	0	569
2/22/2012	rich	KEY-OFF	0.002777778	0.0033			0	0	570
2/22/2012	rich	DEL	0.07194445	0.02929	2703	S	1	0	571
2/22/2012	rich	KEY-ON	0	0			0	0	572
2/22/2012	rich	KEY-OFF	0.01027778	0.02106793			0	0	573
2/22/2012	rich	DEL	0.005277778	0.02929	2703	S	1	0	574
2/22/2012	rich	PU	0.01666667	0.07342	7777	U	1	0	575
2/22/2012	rich	PU	0.07305556	0.02594	2703	U	1	0	576
2/22/2012	rich	KEY-ON	0	0			0	0	577
2/22/2012	rich	KEY-OFF	0.02416667	0.02893587			0	0	578
2/22/2012	rich	KEY-ON	0.01666667	0			0	0	579
2/22/2012	rich	KEY-OFF	0.06138889	0.02893587			0	0	580
2/22/2012	rich	KEY-ON	0.01888889	0			0	0	581
2/22/2012	rich	KEY-OFF	0.02194444	0.045289841			0	0	582
2/22/2012	rich	DEL	0.01777778	0.04696	2703	D	2	0	583
2/22/2012	rich	KEY-ON	0	0			0	0	584
2/22/2012	rich	KEY-OFF	0.03972222	0.070291743			0	0	585
2/22/2012	rich	DEL	0.000277778	0.0286	2703	D	2	0	586
2/22/2012	rich	DEL	0	0.02929	2703	S	1	0	587
2/22/2012	rich	DEL	0.02805556	0.02348	2703	D	1	0	588
2/22/2012	rich	KEY-ON	0	0			0	0	589
2/22/2012	rich	KEY-OFF	0.0725	0.09136761			0	1	590
2/22/2012	rich	DEL	0.008888889	0.02348	2703	D	1	0	591
2/22/2012	rich	KEY-ON	0	0			0	0	592
2/22/2012	rich	KEY-OFF	0.0575	0.058497772			0	0	593
2/22/2012	rich	DEL	0.000277778	0.02348	2703	D	1	0	594
2/22/2012	rich	DEL	0.05111111	0.066569999	2703	S	2	0	595
2/22/2012	rich	KEY-ON	0	0			0	0	596
2/22/2012	rich	KEY-OFF	0.04277778	0.065105706			0	0	597
2/22/2012	rich	KEY-ON	0.01194444	0			0	0	598
2/22/2012	rich	KEY-OFF	0.03194445	0.043241899			0	0	599
2/22/2012	rich	DEL	0.000277778	0.04696	2703	D	2	0	600
2/22/2012	rich	DEL	0.02083333	0.02929	2703	S	1	0	601
2/22/2012	rich	DEL	0.0625	0.04696	2703	D	2	0	602
2/22/2012	rich	KEY-ON	0	0			0	0	603
2/22/2012	rich	KEY-OFF	0.01666667	0.0217019			0	0	604
2/22/2012	rich	KEY-ON	0.02583333	0			0	0	605
2/22/2012	rich	KEY-OFF	0.07083333	0.051789839			0	0	606
2/22/2012	rich	DEL	0.000277778	0.02802	2701	S	1	0	607
2/22/2012	rich	PU	0	0.022980001	2701	S	0	0	608
2/22/2012	rich	DEL	0	0.02929	2703	S	1	0	609
2/22/2012	rich	DEL	0.03583333	0.05604	2701	S	2	0	610
2/22/2012	rich	KEY-ON	0	0			0	0	611
2/22/2012	rich	KEY-OFF	0.009166667	0.020627931			0	0	612
2/22/2012	rich	DEL	0.05916667	0.0714	2701	S	5	0	613
2/22/2012	rich	KEY-ON	0	0			0	0	614
2/22/2012	rich	KEY-OFF	0.0125	0.007233968			0	0	615
2/22/2012	rich	KEY-ON	0.07638889	0			0	0	616
2/22/2012	rich	KEY-OFF	0.003055556	0.00924			0	0	617
2/22/2012	rich	DEL	0.07861111	0.117350001	2701	S	5	0	618
2/22/2012	rich	KEY-ON	0	0			0	0	619
2/22/2012	rich	KEY-OFF	0.001944444	0.00616			0	0	620
2/22/2012	rich	DEL	0.07277778	0.084210001	2701	S	3	0	621
2/22/2012	rich	KEY-ON	0	0			0	0	622
2/22/2012	rich	KEY-OFF	0.04555556	0.071265697			0	0	623
2/22/2012	rich	PU	0.01888889	0.053010002	2701	S	3	0	624
2/22/2012	rich	KEY-ON	0	0			0	0	625
2/22/2012	rich	KEY-OFF	0.02444444	0.007233968			0	0	626
2/22/2012	rich	KEY-ON	0.01944445	0			0	0	627
2/22/2012	rich	KEY-OFF	0.01555556	0.01446794			0	0	628
2/22/2012	rich	KEY-ON	0.008611111	0			0	0	629
2/22/2012	rich	KEY-OFF	0.01083333	0.023707939			0	0	630
2/22/2012	rich	PU	0.01555555	0.073639999	2701	S	2	0	631
2/22/2012	rich	KEY-ON	0	0			0	0	632
2/22/2012	rich	KEY-OFF	0.005277778	0.00629			0	0	633
2/22/2012	rich	PU	0.01027778	0.025330001	2701	S	1	0	634
2/22/2012	rich	PU	0.05055556	0.020540001	2702	S	0	0	635
2/22/2012	rich	KEY-ON	0	0			0	0	636
2/22/2012	rich	KEY-OFF	0.6372222	0.625666618			0	29	637
2/22/2012	rich	DEL	0.01333333	0.021199999	2703		1	0	638
2/22/2012	rich	KEY-ON	0	0			0	0	639
2/22/2012	rich	KEY-OFF	0.006111111	0.00209253			0	0	640
2/22/2012	rich	KEY-ON	0.03694445	0			0	0	641
2/22/2012	rich	KEY-OFF	0.02472222	0.00209253			0	0	642
2/22/2012	rich	Inside PM	0.08111111	0.215700001			0	0	643
2/22/2012	paig	Inside AM	0.2725	0.639666915			0	0	644
2/22/2012	paig	KEY-ON	0	0			0	0	645
2/22/2012	paig	KEY-OFF	0.5361111	0.623101115			0	28	646
2/22/2012	paig	DEL	0.01833333	0.03314	2701	S	2	0	647
2/22/2012	paig	KEY-ON	0	0			0	0	648
2/22/2012	paig	KEY-OFF	0.02111111	0.020867029			0	0	649
2/22/2012	paig	DEL	0.02638889	0.02802	2701	S	1	0	650
2/22/2012	paig	KEY-ON	0	0			0	0	651
2/22/2012	paig	KEY-OFF	0.04777778	0.050512079			0	0	652
2/22/2012	paig	DEL	0.08472222	0.02802	2701	S	1	0	653
2/22/2012	paig	KEY-ON	0	0			0	0	654
2/22/2012	paig	KEY-OFF	0.05055556	0.062710091			0	1	655
2/22/2012	paig	DEL	0.0875	0.078880001	2801	S	11	0	656
2/22/2012	paig	KEY-ON	0	0			0	0	657
2/22/2012	paig	KEY-OFF	0.0225	0.021207031			0	0	658
2/22/2012	paig	DEL	0.03777778	0.04304	2801	S	4	0	659
2/22/2012	paig	KEY-ON	0	0			0	0	660
2/22/2012	paig	KEY-OFF	0.03027778	0.027136041			0	0	661
2/22/2012	paig	DEL	0.0325	0.0328	2801	S	2	0	662
2/22/2012	paig	KEY-ON	0	0			0	0	663
2/22/2012	paig	KEY-OFF	0.0375	0.053361081			0	0	664
2/22/2012	paig	KEY-ON	0.004444445	0			0	0	665
2/22/2012	paig	KEY-OFF	0.01388889	0.00308			0	0	666
2/22/2012	paig	DEL	0.05222222	0.053619999	2701	S	6	0	667
2/22/2012	paig	KEY-ON	0	0			0	0	668
2/22/2012	paig	KEY-OFF	0.07111111	0.095775142			0	1	669
2/22/2012	paig	DEL	0.06972222	0.06048	2801	S	3	0	670
2/22/2012	paig	KEY-ON	0	0			0	0	671
2/22/2012	paig	KEY-OFF	0.006944444	0.016189011			0	0	672
2/22/2012	paig	DEL	0.1133333	0.103520002	2801	S	7	0	673
2/22/2012	paig	KEY-ON	0	0			0	0	674
2/22/2012	paig	KEY-OFF	0.003333333	0			0	0	675
2/22/2012	paig	KEY-ON	0.02166667	0			0	0	676
2/22/2012	paig	KEY-OFF	0.0375	0.033065051			0	0	677
2/22/2012	paig	DEL	0.08944444	0.1096	2801	S	17	0	678
2/22/2012	paig	KEY-ON	0	0			0	0	679
2/22/2012	paig	KEY-OFF	0.02194444	0.033065051			0	0	680
2/22/2012	paig	DEL	0.0725	0.02768	2801	S	1	0	681
2/22/2012	paig	KEY-ON	0	0			0	0	682
2/22/2012	paig	KEY-OFF	0.06666667	0.139598206			0	2	683
2/22/2012	paig	DEL	0.05583334	0.03882	2801	D	2	0	684
2/22/2012	paig	KEY-ON	0	0			0	0	685
2/22/2012	paig	KEY-OFF	0.04027778	0.072059102			0	1	686
2/22/2012	paig	DEL	0.04388889	0.06048	2801	S	3	0	687
2/22/2012	paig	KEY-ON	0	0			0	0	688
2/22/2012	paig	KEY-OFF	0.0025	0.00342			0	0	689
2/22/2012	paig	DEL	0.03	0.0328	2801	S	2	0	690
2/22/2012	paig	KEY-ON	0	0			0	0	691
2/22/2012	paig	KEY-OFF	0.01472222	0.01527802			0	0	692
2/22/2012	paig	DEL	0.03305556	0.02768	2801	S	1	0	693
2/22/2012	paig	KEY-ON	0	0			0	0	694
2/22/2012	paig	KEY-OFF	0.0325	0.038994059			0	0	695
2/22/2012	paig	DEL	0.09555556	0.073759999	2801	S	10	0	696
2/22/2012	paig	KEY-ON	0	0			0	0	697
2/22/2012	paig	KEY-OFF	0.02194444	0.021207031			0	0	698
2/22/2012	paig	DEL	0.09166667	0.058400001	2801	S	7	0	699
2/22/2012	paig	KEY-ON	0	0			0	0	700
2/22/2012	paig	KEY-OFF	0.02222222	0.033065051			0	0	701
2/22/2012	paig	DEL	0.01638889	0.02768	2801	S	1	0	702
2/22/2012	paig	KEY-ON	0	0			0	0	703
2/22/2012	paig	KEY-OFF	0.02888889	0.033065051			0	0	704
2/22/2012	paig	DEL	0.09305555	0.076329999	2801	S	6	0	705
2/22/2012	paig	KEY-ON	0	0			0	0	706
2/22/2012	paig	KEY-OFF	0.02555556	0.033065051			0	0	707
2/22/2012	paig	DEL	0.02111111	0.02768	2801	S	1	0	708
2/22/2012	paig	KEY-ON	0	0			0	0	709
2/22/2012	paig	KEY-OFF	0.015	0.00934901			0	0	710
2/22/2012	paig	DEL	0.07388889	0.068640001	2801	S	9	0	711
2/22/2012	paig	KEY-ON	0	0			0	0	712
2/22/2012	paig	KEY-OFF	0.02555556	0.01527802			0	0	713
2/22/2012	paig	DEL	0.02333333	0.02768	2801	S	1	0	714
2/22/2012	paig	KEY-ON	0	0			0	0	715
2/22/2012	paig	KEY-OFF	0.01638889	0.01527802			0	0	716
2/22/2012	paig	DEL	0.03277778	0.02768	2801	S	1	0	717
2/22/2012	paig	KEY-ON	0	0			0	0	718
2/22/2012	paig	KEY-OFF	0.03888889	0.039905049			0	0	719
2/22/2012	paig	DEL	0.1633333	0.131689988	2801	S	8	0	720
2/22/2012	paig	KEY-ON	0	0			0	0	721
2/22/2012	paig	KEY-OFF	0.01722222	0.00934901			0	0	722
2/22/2012	paig	DEL	0.02138889	0.02768	2801	S	1	0	723
2/22/2012	paig	KEY-ON	0	0			0	0	724
2/22/2012	paig	KEY-OFF	0.03944445	0.021207031			0	0	725
2/22/2012	paig	DEL	0.1416667	0.137769997	2801	S	18	0	726
2/22/2012	paig	KEY-ON	0	0			0	0	727
2/22/2012	paig	KEY-OFF	0.01194444	0.00934901			0	0	728
2/22/2012	paig	DEL	0.04055556	0.02768	2801	S	1	0	729
2/22/2012	paig	KEY-ON	0	0			0	0	730
2/22/2012	paig	KEY-OFF	0.008888889	0.00592901			0	0	731
2/22/2012	paig	KEY-ON	0.01416667	0			0	0	732
2/22/2012	paig	KEY-OFF	0.003333333	0.00342			0	0	733
2/22/2012	paig	DEL	0.09944445	0.02768	2801	S	1	0	734
2/22/2012	paig	KEY-ON	0	0			0	0	735
2/22/2012	paig	KEY-OFF	0.01083333	0.00934901			0	0	736
2/22/2012	paig	DEL	0.06666667	0.03792	2801	S	3	0	737
2/22/2012	paig	KEY-ON	0	0			0	0	738
2/22/2012	paig	KEY-OFF	0.01583333	0.01527802			0	0	739
2/22/2012	paig	DEL	0.02694445	0.02768	2801	S	1	0	740
2/22/2012	paig	KEY-ON	0	0			0	0	741
2/22/2012	paig	KEY-OFF	0.02666667	0.033065051			0	0	742
2/22/2012	paig	DEL	0.06472223	0.0328	2801	S	2	0	743
2/22/2012	paig	KEY-ON	0	0			0	0	744
2/22/2012	paig	KEY-OFF	0.01388889	0.01527802			0	0	745
2/22/2012	paig	DEL	0.01555556	0.02768	2801	S	1	0	746
2/22/2012	paig	KEY-ON	0	0			0	0	747
2/22/2012	paig	KEY-OFF	0.02138889	0.021207031			0	0	748
2/22/2012	paig	DEL	0.06083333	0.0328	2801	S	2	0	749
2/22/2012	paig	KEY-ON	0	0			0	0	750
2/22/2012	paig	KEY-OFF	0.04	0.01527802			0	0	751
2/22/2012	paig	DEL	0.03277778	0.02768	2801	S	1	0	752
2/22/2012	paig	KEY-ON	0	0			0	0	753
2/22/2012	paig	KEY-OFF	0.03333334	0.044923071			0	0	754
2/22/2012	paig	DEL	0.2022222	0.099360004	2801	S	15	0	755
2/22/2012	paig	KEY-ON	0	0			0	0	756
2/22/2012	paig	KEY-OFF	0.01305556	0.01960901			0	0	757
2/22/2012	paig	DEL	0.000277778	0.050730001	2801	S	1	0	758
2/22/2012	paig	PU	0.05250001	0.066970003	2801	S	1	0	759
2/22/2012	paig	KEY-ON	0	0			0	0	760
2/22/2012	paig	KEY-OFF	0.02	0.022118021			0	0	761
2/22/2012	paig	PU	0.02583333	0.021539999	2801	S	0	0	762
2/22/2012	paig	DEL	0.01666667	0.04304	2801	S	4	0	763
2/22/2012	paig	PU	0.02972222	0.021539999	2801	S	0	0	764
2/22/2012	paig	KEY-ON	0	0			0	0	765
2/22/2012	paig	KEY-OFF	0.01638889	0.01527802			0	0	766
2/22/2012	paig	DEL	0.01361111	0.02768	2801	S	1	0	767
2/22/2012	paig	KEY-ON	0	0			0	0	768
2/22/2012	paig	KEY-OFF	0.02083333	0.01527802			0	0	769
2/22/2012	paig	DEL	0.1125	0.089120001	2801	S	13	0	770
2/22/2012	paig	KEY-ON	0	0			0	0	771
2/22/2012	paig	KEY-OFF	0.03277778	0.02462703			0	0	772
2/22/2012	paig	DEL	0.1011111	0.07072	2801	S	5	0	773
2/22/2012	paig	KEY-ON	0	0			0	0	774
2/22/2012	paig	KEY-OFF	0.01	0.00684			0	0	775
2/22/2012	paig	DEL	0.000277778	0.04304	2801	S	4	0	776
2/22/2012	paig	PU	0.04333333	0.026239999	2801	U	2	0	777
2/22/2012	paig	KEY-ON	0	0			0	0	778
2/22/2012	paig	KEY-OFF	0.008611111	0.00592901			0	0	779
2/22/2012	paig	KEY-ON	0.1183333	0			0	0	780
2/22/2012	paig	KEY-OFF	0.01944445	0.00934901			0	0	781
2/22/2012	paig	DEL	0.03611111	0.0328	2801	S	2	0	782
2/22/2012	paig	KEY-ON	0	0			0	0	783
2/22/2012	paig	KEY-OFF	0.01805556	0.00934901			0	0	784
2/22/2012	paig	DEL	0.02666667	0.02768	2801	S	1	0	785
2/22/2012	paig	KEY-ON	0	0			0	0	786
2/22/2012	paig	KEY-OFF	0.02388889	0.01869802			0	0	787
2/22/2012	paig	DEL	0.17	0.101440001	2801	S	11	0	788
2/22/2012	paig	KEY-ON	0	0			0	0	789
2/22/2012	paig	KEY-OFF	0.02694445	0.021207031			0	0	790
2/22/2012	paig	DEL	0.02138889	0.02768	2801	S	1	0	791
2/22/2012	paig	KEY-ON	0	0			0	0	792
2/22/2012	paig	KEY-OFF	0.006944444	0.00342			0	0	793
2/22/2012	paig	DEL	0.0275	0.02768	2801	S	1	0	794
2/22/2012	paig	KEY-ON	0	0			0	0	795
2/22/2012	paig	KEY-OFF	0.01472222	0.01869802			0	0	796
2/22/2012	paig	DEL	0.04166667	0.147540003	2801	S	11	0	797
2/22/2012	paig	KEY-ON	0	0			0	0	798
2/22/2012	paig	KEY-OFF	0.01111111	0.00934901			0	0	799
2/22/2012	paig	DEL	0.02666667	0.02768	2801	S	1	0	800
2/22/2012	paig	KEY-ON	0	0			0	0	801
2/22/2012	paig	KEY-OFF	0.01194444	0.00342			0	0	802
2/22/2012	paig	DEL	0.05305555	0.099360004	2801	S	15	0	803
2/22/2012	paig	KEY-ON	0	0			0	0	804
2/22/2012	paig	KEY-OFF	0.01388889	0.00934901			0	0	805
2/22/2012	paig	DEL	0.02527778	0.0328	2801	S	2	0	806
2/22/2012	paig	KEY-ON	0	0			0	0	807
2/22/2012	paig	KEY-OFF	0.025	0.021207031			0	0	808
2/22/2012	paig	DEL	0.04111111	0.050730001	2801	S	1	0	809
2/22/2012	paig	KEY-ON	0	0			0	0	810
2/22/2012	paig	KEY-OFF	0.0225	0.021207031			0	0	811
2/22/2012	paig	DEL	0.07055556	0.078900002	2801	S	2	0	812
2/22/2012	paig	KEY-ON	0	0			0	0	813
2/22/2012	paig	KEY-OFF	0.04333333	0.021207031			0	0	814
2/22/2012	paig	DEL	0.03472222	0.02768	2801	S	1	0	815
2/22/2012	paig	KEY-ON	0	0			0	0	816
2/22/2012	paig	KEY-OFF	0.02861111	0.039905049			0	0	817
2/22/2012	paig	PU	0.001388889	0.043079998	2801	S	0	0	818
2/22/2012	paig	DEL	0.01277778	0.02768	2801	S	1	0	819
2/22/2012	paig	KEY-ON	0	0			0	0	820
2/22/2012	paig	KEY-OFF	0.02694445	0.027367029			0	0	821
2/22/2012	paig	DEL	0.04361111	0.04338	2701	S	4	0	822
2/22/2012	paig	PU	0.03333334	0.021539999	2801	S	0	0	823
2/22/2012	paig	PU	0.006666667	0.022980001	2701	S	0	0	824
2/22/2012	paig	KEY-ON	0	0			0	0	825
2/22/2012	paig	KEY-OFF	0.02305556	0.01493802			0	0	826
2/22/2012	paig	DEL	0.1208333	0.053619999	2701	S	6	0	827
2/22/2012	paig	KEY-ON	0	0			0	0	828
2/22/2012	paig	KEY-OFF	0.01638889	0.01801802			0	0	829
2/22/2012	paig	DEL	0.05083333	0.06628	2701	S	4	0	830
2/22/2012	paig	KEY-ON	0	0			0	0	831
2/22/2012	paig	KEY-OFF	0.01805556	0.032956041			0	0	832
2/22/2012	paig	PU	0.01416667	0.022980001	2701	S	0	0	833
2/22/2012	paig	DEL	0	0.03826	2701	S	3	0	834
2/22/2012	paig	PU	0.001111111	0.025330001	2701	S	1	0	835
2/22/2012	paig	KEY-ON	0	0			0	0	836
2/22/2012	paig	KEY-OFF	0.0675	0.069101088			0	0	837
2/22/2012	paig	PU	0.000277778	0.022980001	2701	S	0	0	838
2/22/2012	paig	PU	0	0.021539999	2801	S	0	0	839
2/22/2012	paig	PU	0	0.022980001	2701	S	0	0	840
2/22/2012	paig	DEL	0.04555555	0.05604	2701	S	2	0	841
2/22/2012	paig	KEY-ON	0	0			0	0	842
2/22/2012	paig	KEY-OFF	0.005	0.0154			0	0	843
2/22/2012	paig	DEL	0.03055556	0.06116	2701	S	3	0	844
